project_name	publication_year	publication_doi	oil_reservoir	oil_wells	latitude	longitude	geo_loc_name	study_primary_focus	study_process	depth	temp	pH	salinity	API	NO3-	PO43-	SO42-	Ca2+	Mg2+	Na+	К+	Cl-	HCO3-	Acetate	sample_name	feature	material	collection_date	archive	archive_project	archive_accession
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.93	-63.72	Canada	industy	metabolism	2648	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150006-Day56-40degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107354
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-40degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107355
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-40degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107356
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-40degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107357
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-50degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107358
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-50degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107359
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-50degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107360
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-60degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107361
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-60degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107362
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day28-60degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107363
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.93	-63.72	Canada	industy	metabolism	2648	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150006-Day56-60degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107364
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day56-40degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107365
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day56-40degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107366
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day56-40degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107367
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day56-50degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107368
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day56-50degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107369
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day56-60degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107370
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day56-60degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107371
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2408	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180006-Day56-60degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107372
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-40degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107373
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-40degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107374
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.93	-63.72	Canada	industy	metabolism	2648	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150006-Day56-60degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107375
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-50degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107376
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-40degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107377
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-50degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107378
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-50degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107379
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-60degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107380
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-60degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107381
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-Day0-60degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107382
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day28-50degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107383
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day28-50degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107384
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day28-50degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107385
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day28-60degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107386
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day28-60degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107387
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day28-60degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107388
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.93	-63.72	Canada	industy	metabolism	2648	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150006-Day0-60degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107389
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-40degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107390
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-40degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107391
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-50degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107392
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-40degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107393
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-50degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107394
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-50degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107395
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-60degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107396
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-60degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107397
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.77	-61.23	Canada	industy	metabolism	2233	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150016-Day56-60degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107398
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.93	-63.72	Canada	industy	metabolism	2648	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150006-Day0-60degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107399
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day0-40degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107400
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day0-40degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107401
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day0-40degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107402
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day0-50degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107403
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day0-50degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107404
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day0-50degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107405
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day0-60degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107406
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day0-60degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107407
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day28-40degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107408
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day28-40degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107409
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2342	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150023-Day28-40degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107410
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day28-50degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107411
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day28-50degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107412
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day28-50degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107413
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day28-60degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107414
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day28-60degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107415
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-40degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107416
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-40degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107417
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-40degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107418
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.93	-63.72	Canada	industy	metabolism	2648	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150006-Day56-40degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107419
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-50degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107420
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-50degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107421
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-50degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107422
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-60degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107423
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-60degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107424
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.86	-60.85	Canada	industy	metabolism	2253	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160040-Day56-60degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107425
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2306	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160041-Day0-40degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107426
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2306	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160041-Day0-40degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107427
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2306	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160041-Day0-40degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107428
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2306	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160041-Day0-50degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107429
